EMP_ID,EMP_FNAME,EMP_LNAME,EMP_EMAIL,EMP_PHONE,EMP_HIREDATE,EMP_TITLE,EMP_COMM,DEPT_NUM
83615,IGNACIO,PECK,I.PECK77@LGCOMPANY.COM,813-9230,11/25/1980,CLERK I,0,600
83615,IGNACIO,PECK,I.PECK77@LGCOMPANY.COM,813-9230,11/25/1980,CLERK I,0,600
83615,IGNACIO,PECK,I.PECK77@LGCOMPANY.COM,813-9230,11/25/1980,CLERK I,0,600
83615,IGNACIO,PECK,I.PECK77@LGCOMPANY.COM,813-9230,11/25/1980,CLERK I,0,600
83615,IGNACIO,PECK,I.PECK77@LGCOMPANY.COM,813-9230,11/25/1980,CLERK I,0,600
83615,IGNACIO,PECK,I.PECK77@LGCOMPANY.COM,813-9230,11/25/1980,CLERK I,0,600
83615,IGNACIO,PECK,I.PECK77@LGCOMPANY.COM,813-9230,11/25/1980,CLERK I,0,600
83615,IGNACIO,PECK,I.PECK77@LGCOMPANY.COM,813-9230,11/25/1980,CLERK I,0,600
83615,IGNACIO,PECK,I.PECK77@LGCOMPANY.COM,813-9230,11/25/1980,CLERK I,0,600
83615,IGNACIO,PECK,I.PECK77@LGCOMPANY.COM,813-9230,11/25/1980,CLERK I,0,600
83615,IGNACIO,PECK,I.PECK77@LGCOMPANY.COM,813-9230,11/25/1980,CLERK I,0,600
83615,IGNACIO,PECK,I.PECK77@LGCOMPANY.COM,813-9230,11/25/1980,CLERK I,0,600
83615,IGNACIO,PECK,I.PECK77@LGCOMPANY.COM,813-9230,11/25/1980,CLERK I,0,600
83615,IGNACIO,PECK,I.PECK77@LGCOMPANY.COM,813-9230,11/25/1980,CLERK I,0,600
83615,IGNACIO,PECK,I.PECK77@LGCOMPANY.COM,813-9230,11/25/1980,CLERK I,0,600
83615,IGNACIO,PECK,I.PECK77@LGCOMPANY.COM,813-9230,11/25/1980,CLERK I,0,600
83615,IGNACIO,PECK,I.PECK77@LGCOMPANY.COM,813-9230,11/25/1980,CLERK I,0,600
83615,IGNACIO,PECK,I.PECK77@LGCOMPANY.COM,813-9230,11/25/1980,CLERK I,0,600
83615,IGNACIO,PECK,I.PECK77@LGCOMPANY.COM,813-9230,11/25/1980,CLERK I,0,600
83615,IGNACIO,PECK,I.PECK77@LGCOMPANY.COM,813-9230,11/25/1980,CLERK I,0,600
83615,IGNACIO,PECK,I.PECK77@LGCOMPANY.COM,813-9230,11/25/1980,CLERK I,0,600
83615,IGNACIO,PECK,I.PECK77@LGCOMPANY.COM,813-9230,11/25/1980,CLERK I,0,600
83615,IGNACIO,PECK,I.PECK77@LGCOMPANY.COM,813-9230,11/25/1980,CLERK I,0,600
83615,IGNACIO,PECK,I.PECK77@LGCOMPANY.COM,813-9230,11/25/1980,CLERK I,0,600
83615,IGNACIO,PECK,I.PECK77@LGCOMPANY.COM,813-9230,11/25/1980,CLERK I,0,600
83615,IGNACIO,PECK,I.PECK77@LGCOMPANY.COM,813-9230,11/25/1980,CLERK I,0,600
83615,IGNACIO,PECK,I.PECK77@LGCOMPANY.COM,813-9230,11/25/1980,CLERK I,0,600
83615,IGNACIO,PECK,I.PECK77@LGCOMPANY.COM,813-9230,11/25/1980,CLERK I,0,600
83615,IGNACIO,PECK,I.PECK77@LGCOMPANY.COM,813-9230,11/25/1980,CLERK I,0,600
83615,IGNACIO,PECK,I.PECK77@LGCOMPANY.COM,813-9230,11/25/1980,CLERK I,0,600
83615,IGNACIO,PECK,I.PECK77@LGCOMPANY.COM,813-9230,11/25/1980,CLERK I,0,600
83615,IGNACIO,PECK,I.PECK77@LGCOMPANY.COM,813-9230,11/25/1980,CLERK I,0,600
83615,IGNACIO,PECK,I.PECK77@LGCOMPANY.COM,813-9230,11/25/1980,CLERK I,0,600
83615,IGNACIO,PECK,I.PECK77@LGCOMPANY.COM,813-9230,11/25/1980,CLERK I,0,600
83618,CHRISTIAN,DUNLAP,C.DUNLAP92@LGCOMPANY.COM,717-5208,10/27/1995,CLERK II,0,600
83618,CHRISTIAN,DUNLAP,C.DUNLAP92@LGCOMPANY.COM,717-5208,10/27/1995,CLERK II,0,600
83618,CHRISTIAN,DUNLAP,C.DUNLAP92@LGCOMPANY.COM,717-5208,10/27/1995,CLERK II,0,600
83618,CHRISTIAN,DUNLAP,C.DUNLAP92@LGCOMPANY.COM,717-5208,10/27/1995,CLERK II,0,600
83618,CHRISTIAN,DUNLAP,C.DUNLAP92@LGCOMPANY.COM,717-5208,10/27/1995,CLERK II,0,600
83618,CHRISTIAN,DUNLAP,C.DUNLAP92@LGCOMPANY.COM,717-5208,10/27/1995,CLERK II,0,600
83618,CHRISTIAN,DUNLAP,C.DUNLAP92@LGCOMPANY.COM,717-5208,10/27/1995,CLERK II,0,600
83618,CHRISTIAN,DUNLAP,C.DUNLAP92@LGCOMPANY.COM,717-5208,10/27/1995,CLERK II,0,600
83618,CHRISTIAN,DUNLAP,C.DUNLAP92@LGCOMPANY.COM,717-5208,10/27/1995,CLERK II,0,600
83618,CHRISTIAN,DUNLAP,C.DUNLAP92@LGCOMPANY.COM,717-5208,10/27/1995,CLERK II,0,600
83618,CHRISTIAN,DUNLAP,C.DUNLAP92@LGCOMPANY.COM,717-5208,10/27/1995,CLERK II,0,600
83618,CHRISTIAN,DUNLAP,C.DUNLAP92@LGCOMPANY.COM,717-5208,10/27/1995,CLERK II,0,600
83618,CHRISTIAN,DUNLAP,C.DUNLAP92@LGCOMPANY.COM,717-5208,10/27/1995,CLERK II,0,600
83618,CHRISTIAN,DUNLAP,C.DUNLAP92@LGCOMPANY.COM,717-5208,10/27/1995,CLERK II,0,600
83618,CHRISTIAN,DUNLAP,C.DUNLAP92@LGCOMPANY.COM,717-5208,10/27/1995,CLERK II,0,600
83618,CHRISTIAN,DUNLAP,C.DUNLAP92@LGCOMPANY.COM,717-5208,10/27/1995,CLERK II,0,600
83618,CHRISTIAN,DUNLAP,C.DUNLAP92@LGCOMPANY.COM,717-5208,10/27/1995,CLERK II,0,600
83618,CHRISTIAN,DUNLAP,C.DUNLAP92@LGCOMPANY.COM,717-5208,10/27/1995,CLERK II,0,600
83618,CHRISTIAN,DUNLAP,C.DUNLAP92@LGCOMPANY.COM,717-5208,10/27/1995,CLERK II,0,600
83621,FONDA,GONZALEZ,G.FONDA91@LGCOMPANY.COM,925-7862,6/17/1994,SENIOR ASSOCIATE,0.05,200
83621,FONDA,GONZALEZ,G.FONDA91@LGCOMPANY.COM,925-7862,6/17/1994,SENIOR ASSOCIATE,0.05,200
83621,FONDA,GONZALEZ,G.FONDA91@LGCOMPANY.COM,925-7862,6/17/1994,SENIOR ASSOCIATE,0.05,200
83621,FONDA,GONZALEZ,G.FONDA91@LGCOMPANY.COM,925-7862,6/17/1994,SENIOR ASSOCIATE,0.05,200
83621,FONDA,GONZALEZ,G.FONDA91@LGCOMPANY.COM,925-7862,6/17/1994,SENIOR ASSOCIATE,0.05,200
83621,FONDA,GONZALEZ,G.FONDA91@LGCOMPANY.COM,925-7862,6/17/1994,SENIOR ASSOCIATE,0.05,200
83621,FONDA,GONZALEZ,G.FONDA91@LGCOMPANY.COM,925-7862,6/17/1994,SENIOR ASSOCIATE,0.05,200
83621,FONDA,GONZALEZ,G.FONDA91@LGCOMPANY.COM,925-7862,6/17/1994,SENIOR ASSOCIATE,0.05,200
83621,FONDA,GONZALEZ,G.FONDA91@LGCOMPANY.COM,925-7862,6/17/1994,SENIOR ASSOCIATE,0.05,200
83621,FONDA,GONZALEZ,G.FONDA91@LGCOMPANY.COM,925-7862,6/17/1994,SENIOR ASSOCIATE,0.05,200
83621,FONDA,GONZALEZ,G.FONDA91@LGCOMPANY.COM,925-7862,6/17/1994,SENIOR ASSOCIATE,0.05,200
83621,FONDA,GONZALEZ,G.FONDA91@LGCOMPANY.COM,925-7862,6/17/1994,SENIOR ASSOCIATE,0.05,200
83621,FONDA,GONZALEZ,G.FONDA91@LGCOMPANY.COM,925-7862,6/17/1994,SENIOR ASSOCIATE,0.05,200
83621,FONDA,GONZALEZ,G.FONDA91@LGCOMPANY.COM,925-7862,6/17/1994,SENIOR ASSOCIATE,0.05,200
83621,FONDA,GONZALEZ,G.FONDA91@LGCOMPANY.COM,925-7862,6/17/1994,SENIOR ASSOCIATE,0.05,200
83621,FONDA,GONZALEZ,G.FONDA91@LGCOMPANY.COM,925-7862,6/17/1994,SENIOR ASSOCIATE,0.05,200
83621,FONDA,GONZALEZ,G.FONDA91@LGCOMPANY.COM,925-7862,6/17/1994,SENIOR ASSOCIATE,0.05,200
83621,FONDA,GONZALEZ,G.FONDA91@LGCOMPANY.COM,925-7862,6/17/1994,SENIOR ASSOCIATE,0.05,200
83621,FONDA,GONZALEZ,G.FONDA91@LGCOMPANY.COM,925-7862,6/17/1994,SENIOR ASSOCIATE,0.05,200
83621,FONDA,GONZALEZ,G.FONDA91@LGCOMPANY.COM,925-7862,6/17/1994,SENIOR ASSOCIATE,0.05,200
83624,GERTRUDE,ELLIOT,G.ELLIOT80@LGCOMPANY.COM,817-2587,2/5/1983,WAREHOUSE SUPERVISOR,0,500
83624,GERTRUDE,ELLIOT,G.ELLIOT80@LGCOMPANY.COM,817-2587,2/5/1983,WAREHOUSE SUPERVISOR,0,500
83624,GERTRUDE,ELLIOT,G.ELLIOT80@LGCOMPANY.COM,817-2587,2/5/1983,WAREHOUSE SUPERVISOR,0,500
83624,GERTRUDE,ELLIOT,G.ELLIOT80@LGCOMPANY.COM,817-2587,2/5/1983,WAREHOUSE SUPERVISOR,0,500
83624,GERTRUDE,ELLIOT,G.ELLIOT80@LGCOMPANY.COM,817-2587,2/5/1983,WAREHOUSE SUPERVISOR,0,500
83624,GERTRUDE,ELLIOT,G.ELLIOT80@LGCOMPANY.COM,817-2587,2/5/1983,WAREHOUSE SUPERVISOR,0,500
83624,GERTRUDE,ELLIOT,G.ELLIOT80@LGCOMPANY.COM,817-2587,2/5/1983,WAREHOUSE SUPERVISOR,0,500
83624,GERTRUDE,ELLIOT,G.ELLIOT80@LGCOMPANY.COM,817-2587,2/5/1983,WAREHOUSE SUPERVISOR,0,500
83624,GERTRUDE,ELLIOT,G.ELLIOT80@LGCOMPANY.COM,817-2587,2/5/1983,WAREHOUSE SUPERVISOR,0,500
83624,GERTRUDE,ELLIOT,G.ELLIOT80@LGCOMPANY.COM,817-2587,2/5/1983,WAREHOUSE SUPERVISOR,0,500
83624,GERTRUDE,ELLIOT,G.ELLIOT80@LGCOMPANY.COM,817-2587,2/5/1983,WAREHOUSE SUPERVISOR,0,500
83624,GERTRUDE,ELLIOT,G.ELLIOT80@LGCOMPANY.COM,817-2587,2/5/1983,WAREHOUSE SUPERVISOR,0,500
83624,GERTRUDE,ELLIOT,G.ELLIOT80@LGCOMPANY.COM,817-2587,2/5/1983,WAREHOUSE SUPERVISOR,0,500
83624,GERTRUDE,ELLIOT,G.ELLIOT80@LGCOMPANY.COM,817-2587,2/5/1983,WAREHOUSE SUPERVISOR,0,500
83624,GERTRUDE,ELLIOT,G.ELLIOT80@LGCOMPANY.COM,817-2587,2/5/1983,WAREHOUSE SUPERVISOR,0,500
83624,GERTRUDE,ELLIOT,G.ELLIOT80@LGCOMPANY.COM,817-2587,2/5/1983,WAREHOUSE SUPERVISOR,0,500
83624,GERTRUDE,ELLIOT,G.ELLIOT80@LGCOMPANY.COM,817-2587,2/5/1983,WAREHOUSE SUPERVISOR,0,500
83624,GERTRUDE,ELLIOT,G.ELLIOT80@LGCOMPANY.COM,817-2587,2/5/1983,WAREHOUSE SUPERVISOR,0,500
83624,GERTRUDE,ELLIOT,G.ELLIOT80@LGCOMPANY.COM,817-2587,2/5/1983,WAREHOUSE SUPERVISOR,0,500
83624,GERTRUDE,ELLIOT,G.ELLIOT80@LGCOMPANY.COM,817-2587,2/5/1983,WAREHOUSE SUPERVISOR,0,500
83624,GERTRUDE,ELLIOT,G.ELLIOT80@LGCOMPANY.COM,817-2587,2/5/1983,WAREHOUSE SUPERVISOR,0,500
83624,GERTRUDE,ELLIOT,G.ELLIOT80@LGCOMPANY.COM,817-2587,2/5/1983,WAREHOUSE SUPERVISOR,0,500
83624,GERTRUDE,ELLIOT,G.ELLIOT80@LGCOMPANY.COM,817-2587,2/5/1983,WAREHOUSE SUPERVISOR,0,500
83624,GERTRUDE,ELLIOT,G.ELLIOT80@LGCOMPANY.COM,817-2587,2/5/1983,WAREHOUSE SUPERVISOR,0,500
83624,GERTRUDE,ELLIOT,G.ELLIOT80@LGCOMPANY.COM,817-2587,2/5/1983,WAREHOUSE SUPERVISOR,0,500
83624,GERTRUDE,ELLIOT,G.ELLIOT80@LGCOMPANY.COM,817-2587,2/5/1983,WAREHOUSE SUPERVISOR,0,500
83624,GERTRUDE,ELLIOT,G.ELLIOT80@LGCOMPANY.COM,817-2587,2/5/1983,WAREHOUSE SUPERVISOR,0,500
83624,GERTRUDE,ELLIOT,G.ELLIOT80@LGCOMPANY.COM,817-2587,2/5/1983,WAREHOUSE SUPERVISOR,0,500
83624,GERTRUDE,ELLIOT,G.ELLIOT80@LGCOMPANY.COM,817-2587,2/5/1983,WAREHOUSE SUPERVISOR,0,500
83624,GERTRUDE,ELLIOT,G.ELLIOT80@LGCOMPANY.COM,817-2587,2/5/1983,WAREHOUSE SUPERVISOR,0,500
83624,GERTRUDE,ELLIOT,G.ELLIOT80@LGCOMPANY.COM,817-2587,2/5/1983,WAREHOUSE SUPERVISOR,0,500
83624,GERTRUDE,ELLIOT,G.ELLIOT80@LGCOMPANY.COM,817-2587,2/5/1983,WAREHOUSE SUPERVISOR,0,500
83628,FELICITA,WALTERS,F.WALTER91@LGCOMPANY.COM,527-4699,3/22/1994,ASSOCIATE,0,280
83628,FELICITA,WALTERS,F.WALTER91@LGCOMPANY.COM,527-4699,3/22/1994,ASSOCIATE,0,280
83628,FELICITA,WALTERS,F.WALTER91@LGCOMPANY.COM,527-4699,3/22/1994,ASSOCIATE,0,280
83628,FELICITA,WALTERS,F.WALTER91@LGCOMPANY.COM,527-4699,3/22/1994,ASSOCIATE,0,280
83628,FELICITA,WALTERS,F.WALTER91@LGCOMPANY.COM,527-4699,3/22/1994,ASSOCIATE,0,280
83628,FELICITA,WALTERS,F.WALTER91@LGCOMPANY.COM,527-4699,3/22/1994,ASSOCIATE,0,280
83628,FELICITA,WALTERS,F.WALTER91@LGCOMPANY.COM,527-4699,3/22/1994,ASSOCIATE,0,280
83628,FELICITA,WALTERS,F.WALTER91@LGCOMPANY.COM,527-4699,3/22/1994,ASSOCIATE,0,280
83628,FELICITA,WALTERS,F.WALTER91@LGCOMPANY.COM,527-4699,3/22/1994,ASSOCIATE,0,280
83628,FELICITA,WALTERS,F.WALTER91@LGCOMPANY.COM,527-4699,3/22/1994,ASSOCIATE,0,280
83628,FELICITA,WALTERS,F.WALTER91@LGCOMPANY.COM,527-4699,3/22/1994,ASSOCIATE,0,280
83628,FELICITA,WALTERS,F.WALTER91@LGCOMPANY.COM,527-4699,3/22/1994,ASSOCIATE,0,280
83628,FELICITA,WALTERS,F.WALTER91@LGCOMPANY.COM,527-4699,3/22/1994,ASSOCIATE,0,280
83628,FELICITA,WALTERS,F.WALTER91@LGCOMPANY.COM,527-4699,3/22/1994,ASSOCIATE,0,280
83628,FELICITA,WALTERS,F.WALTER91@LGCOMPANY.COM,527-4699,3/22/1994,ASSOCIATE,0,280
83628,FELICITA,WALTERS,F.WALTER91@LGCOMPANY.COM,527-4699,3/22/1994,ASSOCIATE,0,280
83628,FELICITA,WALTERS,F.WALTER91@LGCOMPANY.COM,527-4699,3/22/1994,ASSOCIATE,0,280
83628,FELICITA,WALTERS,F.WALTER91@LGCOMPANY.COM,527-4699,3/22/1994,ASSOCIATE,0,280
83628,FELICITA,WALTERS,F.WALTER91@LGCOMPANY.COM,527-4699,3/22/1994,ASSOCIATE,0,280
83628,FELICITA,WALTERS,F.WALTER91@LGCOMPANY.COM,527-4699,3/22/1994,ASSOCIATE,0,280
83630,BRENDAN,DOVE,B.DOVE75@LGCOMPANY.COM,633-1823,1/20/1978,ASSOCIATE,0,400
83630,BRENDAN,DOVE,B.DOVE75@LGCOMPANY.COM,633-1823,1/20/1978,ASSOCIATE,0,400
83630,BRENDAN,DOVE,B.DOVE75@LGCOMPANY.COM,633-1823,1/20/1978,ASSOCIATE,0,400
83630,BRENDAN,DOVE,B.DOVE75@LGCOMPANY.COM,633-1823,1/20/1978,ASSOCIATE,0,400
83630,BRENDAN,DOVE,B.DOVE75@LGCOMPANY.COM,633-1823,1/20/1978,ASSOCIATE,0,400
83630,BRENDAN,DOVE,B.DOVE75@LGCOMPANY.COM,633-1823,1/20/1978,ASSOCIATE,0,400
83630,BRENDAN,DOVE,B.DOVE75@LGCOMPANY.COM,633-1823,1/20/1978,ASSOCIATE,0,400
83630,BRENDAN,DOVE,B.DOVE75@LGCOMPANY.COM,633-1823,1/20/1978,ASSOCIATE,0,400
83630,BRENDAN,DOVE,B.DOVE75@LGCOMPANY.COM,633-1823,1/20/1978,ASSOCIATE,0,400
83630,BRENDAN,DOVE,B.DOVE75@LGCOMPANY.COM,633-1823,1/20/1978,ASSOCIATE,0,400
83630,BRENDAN,DOVE,B.DOVE75@LGCOMPANY.COM,633-1823,1/20/1978,ASSOCIATE,0,400
83630,BRENDAN,DOVE,B.DOVE75@LGCOMPANY.COM,633-1823,1/20/1978,ASSOCIATE,0,400
83630,BRENDAN,DOVE,B.DOVE75@LGCOMPANY.COM,633-1823,1/20/1978,ASSOCIATE,0,400
83630,BRENDAN,DOVE,B.DOVE75@LGCOMPANY.COM,633-1823,1/20/1978,ASSOCIATE,0,400
83630,BRENDAN,DOVE,B.DOVE75@LGCOMPANY.COM,633-1823,1/20/1978,ASSOCIATE,0,400
83630,BRENDAN,DOVE,B.DOVE75@LGCOMPANY.COM,633-1823,1/20/1978,ASSOCIATE,0,400
83630,BRENDAN,DOVE,B.DOVE75@LGCOMPANY.COM,633-1823,1/20/1978,ASSOCIATE,0,400
83630,BRENDAN,DOVE,B.DOVE75@LGCOMPANY.COM,633-1823,1/20/1978,ASSOCIATE,0,400
83630,BRENDAN,DOVE,B.DOVE75@LGCOMPANY.COM,633-1823,1/20/1978,ASSOCIATE,0,400
83630,BRENDAN,DOVE,B.DOVE75@LGCOMPANY.COM,633-1823,1/20/1978,ASSOCIATE,0,400
83630,BRENDAN,DOVE,B.DOVE75@LGCOMPANY.COM,633-1823,1/20/1978,ASSOCIATE,0,400
83630,BRENDAN,DOVE,B.DOVE75@LGCOMPANY.COM,633-1823,1/20/1978,ASSOCIATE,0,400
83630,BRENDAN,DOVE,B.DOVE75@LGCOMPANY.COM,633-1823,1/20/1978,ASSOCIATE,0,400
83630,BRENDAN,DOVE,B.DOVE75@LGCOMPANY.COM,633-1823,1/20/1978,ASSOCIATE,0,400
83630,BRENDAN,DOVE,B.DOVE75@LGCOMPANY.COM,633-1823,1/20/1978,ASSOCIATE,0,400
83630,BRENDAN,DOVE,B.DOVE75@LGCOMPANY.COM,633-1823,1/20/1978,ASSOCIATE,0,400
83630,BRENDAN,DOVE,B.DOVE75@LGCOMPANY.COM,633-1823,1/20/1978,ASSOCIATE,0,400
83630,BRENDAN,DOVE,B.DOVE75@LGCOMPANY.COM,633-1823,1/20/1978,ASSOCIATE,0,400
83630,BRENDAN,DOVE,B.DOVE75@LGCOMPANY.COM,633-1823,1/20/1978,ASSOCIATE,0,400
83630,BRENDAN,DOVE,B.DOVE75@LGCOMPANY.COM,633-1823,1/20/1978,ASSOCIATE,0,400
83630,BRENDAN,DOVE,B.DOVE75@LGCOMPANY.COM,633-1823,1/20/1978,ASSOCIATE,0,400
83630,BRENDAN,DOVE,B.DOVE75@LGCOMPANY.COM,633-1823,1/20/1978,ASSOCIATE,0,400
83630,BRENDAN,DOVE,B.DOVE75@LGCOMPANY.COM,633-1823,1/20/1978,ASSOCIATE,0,400
83630,BRENDAN,DOVE,B.DOVE75@LGCOMPANY.COM,633-1823,1/20/1978,ASSOCIATE,0,400
83630,BRENDAN,DOVE,B.DOVE75@LGCOMPANY.COM,633-1823,1/20/1978,ASSOCIATE,0,400
83630,BRENDAN,DOVE,B.DOVE75@LGCOMPANY.COM,633-1823,1/20/1978,ASSOCIATE,0,400
83630,BRENDAN,DOVE,B.DOVE75@LGCOMPANY.COM,633-1823,1/20/1978,ASSOCIATE,0,400
83636,ROSALIE,SOSA,R.SOSA80@LGCOMPANY.COM,879-6487,7/10/1983,DRIVER,0,550
83636,ROSALIE,SOSA,R.SOSA80@LGCOMPANY.COM,879-6487,7/10/1983,DRIVER,0,550
83636,ROSALIE,SOSA,R.SOSA80@LGCOMPANY.COM,879-6487,7/10/1983,DRIVER,0,550
83636,ROSALIE,SOSA,R.SOSA80@LGCOMPANY.COM,879-6487,7/10/1983,DRIVER,0,550
83636,ROSALIE,SOSA,R.SOSA80@LGCOMPANY.COM,879-6487,7/10/1983,DRIVER,0,550
83636,ROSALIE,SOSA,R.SOSA80@LGCOMPANY.COM,879-6487,7/10/1983,DRIVER,0,550
83636,ROSALIE,SOSA,R.SOSA80@LGCOMPANY.COM,879-6487,7/10/1983,DRIVER,0,550
83636,ROSALIE,SOSA,R.SOSA80@LGCOMPANY.COM,879-6487,7/10/1983,DRIVER,0,550
83636,ROSALIE,SOSA,R.SOSA80@LGCOMPANY.COM,879-6487,7/10/1983,DRIVER,0,550
83636,ROSALIE,SOSA,R.SOSA80@LGCOMPANY.COM,879-6487,7/10/1983,DRIVER,0,550
83636,ROSALIE,SOSA,R.SOSA80@LGCOMPANY.COM,879-6487,7/10/1983,DRIVER,0,550
83636,ROSALIE,SOSA,R.SOSA80@LGCOMPANY.COM,879-6487,7/10/1983,DRIVER,0,550
83636,ROSALIE,SOSA,R.SOSA80@LGCOMPANY.COM,879-6487,7/10/1983,DRIVER,0,550
83636,ROSALIE,SOSA,R.SOSA80@LGCOMPANY.COM,879-6487,7/10/1983,DRIVER,0,550
83636,ROSALIE,SOSA,R.SOSA80@LGCOMPANY.COM,879-6487,7/10/1983,DRIVER,0,550
83636,ROSALIE,SOSA,R.SOSA80@LGCOMPANY.COM,879-6487,7/10/1983,DRIVER,0,550
83636,ROSALIE,SOSA,R.SOSA80@LGCOMPANY.COM,879-6487,7/10/1983,DRIVER,0,550
83636,ROSALIE,SOSA,R.SOSA80@LGCOMPANY.COM,879-6487,7/10/1983,DRIVER,0,550
83636,ROSALIE,SOSA,R.SOSA80@LGCOMPANY.COM,879-6487,7/10/1983,DRIVER,0,550
83636,ROSALIE,SOSA,R.SOSA80@LGCOMPANY.COM,879-6487,7/10/1983,DRIVER,0,550
83636,ROSALIE,SOSA,R.SOSA80@LGCOMPANY.COM,879-6487,7/10/1983,DRIVER,0,550
83636,ROSALIE,SOSA,R.SOSA80@LGCOMPANY.COM,879-6487,7/10/1983,DRIVER,0,550
83636,ROSALIE,SOSA,R.SOSA80@LGCOMPANY.COM,879-6487,7/10/1983,DRIVER,0,550
83636,ROSALIE,SOSA,R.SOSA80@LGCOMPANY.COM,879-6487,7/10/1983,DRIVER,0,550
83636,ROSALIE,SOSA,R.SOSA80@LGCOMPANY.COM,879-6487,7/10/1983,DRIVER,0,550
83636,ROSALIE,SOSA,R.SOSA80@LGCOMPANY.COM,879-6487,7/10/1983,DRIVER,0,550
83636,ROSALIE,SOSA,R.SOSA80@LGCOMPANY.COM,879-6487,7/10/1983,DRIVER,0,550
83636,ROSALIE,SOSA,R.SOSA80@LGCOMPANY.COM,879-6487,7/10/1983,DRIVER,0,550
83636,ROSALIE,SOSA,R.SOSA80@LGCOMPANY.COM,879-6487,7/10/1983,DRIVER,0,550
83636,ROSALIE,SOSA,R.SOSA80@LGCOMPANY.COM,879-6487,7/10/1983,DRIVER,0,550
83636,ROSALIE,SOSA,R.SOSA80@LGCOMPANY.COM,879-6487,7/10/1983,DRIVER,0,550
83637,TANIKA,CRANE,T.CRANE77@LGCOMPANY.COM,449-6336,2/25/1980,PURCHASING SPECIALIST,0,300
83637,TANIKA,CRANE,T.CRANE77@LGCOMPANY.COM,449-6336,2/25/1980,PURCHASING SPECIALIST,0,300
83637,TANIKA,CRANE,T.CRANE77@LGCOMPANY.COM,449-6336,2/25/1980,PURCHASING SPECIALIST,0,300
83637,TANIKA,CRANE,T.CRANE77@LGCOMPANY.COM,449-6336,2/25/1980,PURCHASING SPECIALIST,0,300
83637,TANIKA,CRANE,T.CRANE77@LGCOMPANY.COM,449-6336,2/25/1980,PURCHASING SPECIALIST,0,300
83637,TANIKA,CRANE,T.CRANE77@LGCOMPANY.COM,449-6336,2/25/1980,PURCHASING SPECIALIST,0,300
83637,TANIKA,CRANE,T.CRANE77@LGCOMPANY.COM,449-6336,2/25/1980,PURCHASING SPECIALIST,0,300
83637,TANIKA,CRANE,T.CRANE77@LGCOMPANY.COM,449-6336,2/25/1980,PURCHASING SPECIALIST,0,300
83637,TANIKA,CRANE,T.CRANE77@LGCOMPANY.COM,449-6336,2/25/1980,PURCHASING SPECIALIST,0,300
83637,TANIKA,CRANE,T.CRANE77@LGCOMPANY.COM,449-6336,2/25/1980,PURCHASING SPECIALIST,0,300
83637,TANIKA,CRANE,T.CRANE77@LGCOMPANY.COM,449-6336,2/25/1980,PURCHASING SPECIALIST,0,300
83637,TANIKA,CRANE,T.CRANE77@LGCOMPANY.COM,449-6336,2/25/1980,PURCHASING SPECIALIST,0,300
83637,TANIKA,CRANE,T.CRANE77@LGCOMPANY.COM,449-6336,2/25/1980,PURCHASING SPECIALIST,0,300
83637,TANIKA,CRANE,T.CRANE77@LGCOMPANY.COM,449-6336,2/25/1980,PURCHASING SPECIALIST,0,300
83637,TANIKA,CRANE,T.CRANE77@LGCOMPANY.COM,449-6336,2/25/1980,PURCHASING SPECIALIST,0,300
83637,TANIKA,CRANE,T.CRANE77@LGCOMPANY.COM,449-6336,2/25/1980,PURCHASING SPECIALIST,0,300
83637,TANIKA,CRANE,T.CRANE77@LGCOMPANY.COM,449-6336,2/25/1980,PURCHASING SPECIALIST,0,300
83637,TANIKA,CRANE,T.CRANE77@LGCOMPANY.COM,449-6336,2/25/1980,PURCHASING SPECIALIST,0,300
83637,TANIKA,CRANE,T.CRANE77@LGCOMPANY.COM,449-6336,2/25/1980,PURCHASING SPECIALIST,0,300
83637,TANIKA,CRANE,T.CRANE77@LGCOMPANY.COM,449-6336,2/25/1980,PURCHASING SPECIALIST,0,300
83637,TANIKA,CRANE,T.CRANE77@LGCOMPANY.COM,449-6336,2/25/1980,PURCHASING SPECIALIST,0,300
83637,TANIKA,CRANE,T.CRANE77@LGCOMPANY.COM,449-6336,2/25/1980,PURCHASING SPECIALIST,0,300
83637,TANIKA,CRANE,T.CRANE77@LGCOMPANY.COM,449-6336,2/25/1980,PURCHASING SPECIALIST,0,300
83637,TANIKA,CRANE,T.CRANE77@LGCOMPANY.COM,449-6336,2/25/1980,PURCHASING SPECIALIST,0,300
83637,TANIKA,CRANE,T.CRANE77@LGCOMPANY.COM,449-6336,2/25/1980,PURCHASING SPECIALIST,0,300
83637,TANIKA,CRANE,T.CRANE77@LGCOMPANY.COM,449-6336,2/25/1980,PURCHASING SPECIALIST,0,300
83637,TANIKA,CRANE,T.CRANE77@LGCOMPANY.COM,449-6336,2/25/1980,PURCHASING SPECIALIST,0,300
83637,TANIKA,CRANE,T.CRANE77@LGCOMPANY.COM,449-6336,2/25/1980,PURCHASING SPECIALIST,0,300
83637,TANIKA,CRANE,T.CRANE77@LGCOMPANY.COM,449-6336,2/25/1980,PURCHASING SPECIALIST,0,300
83637,TANIKA,CRANE,T.CRANE77@LGCOMPANY.COM,449-6336,2/25/1980,PURCHASING SPECIALIST,0,300
