DEPT_MAIL_BOX,DEPT_NAME,DEPT_NUM,DEPT_PHONE,EMP_COMM,EMP_EMAIL,EMP_FNAME,EMP_HIREDATE,EMP_LNAME,EMP_NUM,EMP_PHONE,EMP_TITLE,SAL_AMOUNT,SAL_END,SAL_FROM,EMP_NUM
222,PURCHASING,300,555-4873,0,C.MENDEZ89@LGCOMPANY.COM,CARROLL,33838,MENDEZ,83695,546-2615,ASSOCIATE MANAGER,67020,40043,39678,83746
222,PURCHASING,300,555-4873,0,C.MENDEZ89@LGCOMPANY.COM,CARROLL,33838,MENDEZ,83695,546-2615,ASSOCIATE MANAGER,65070,39677,39312,83746
222,PURCHASING,300,555-4873,0,C.MENDEZ89@LGCOMPANY.COM,CARROLL,33838,MENDEZ,83695,546-2615,ASSOCIATE MANAGER,63170,39312,38948,83746
222,PURCHASING,300,555-4873,0,C.MENDEZ89@LGCOMPANY.COM,CARROLL,33838,MENDEZ,83695,546-2615,ASSOCIATE MANAGER,61330,38947,38584,83746
222,PURCHASING,300,555-4873,0,C.MENDEZ89@LGCOMPANY.COM,CARROLL,33838,MENDEZ,83695,546-2615,ASSOCIATE MANAGER,55750,38583,38218,83746
222,PURCHASING,300,555-4873,0,C.MENDEZ89@LGCOMPANY.COM,CARROLL,33838,MENDEZ,83695,546-2615,ASSOCIATE MANAGER,51620,38217,37852,83746
222,PURCHASING,300,555-4873,0,C.MENDEZ89@LGCOMPANY.COM,CARROLL,33838,MENDEZ,83695,546-2615,ASSOCIATE MANAGER,49160,37852,37488,83746
222,PURCHASING,300,555-4873,0,C.MENDEZ89@LGCOMPANY.COM,CARROLL,33838,MENDEZ,83695,546-2615,ASSOCIATE MANAGER,45520,37487,37124,83746
222,PURCHASING,300,555-4873,0,C.MENDEZ89@LGCOMPANY.COM,CARROLL,33838,MENDEZ,83695,546-2615,ASSOCIATE MANAGER,43350,37123,36758,83746
222,PURCHASING,300,555-4873,0,C.MENDEZ89@LGCOMPANY.COM,CARROLL,33838,MENDEZ,83695,546-2615,ASSOCIATE MANAGER,39410,36757,36392,83746
222,PURCHASING,300,555-4873,0,C.MENDEZ89@LGCOMPANY.COM,CARROLL,33838,MENDEZ,83695,546-2615,ASSOCIATE MANAGER,38260,36392,36028,83746
222,PURCHASING,300,555-4873,0,C.MENDEZ89@LGCOMPANY.COM,CARROLL,33838,MENDEZ,83695,546-2615,ASSOCIATE MANAGER,34780,36027,35664,83746
222,PURCHASING,300,555-4873,0,C.MENDEZ89@LGCOMPANY.COM,CARROLL,33838,MENDEZ,83695,546-2615,ASSOCIATE MANAGER,33770,35663,35298,83746
222,PURCHASING,300,555-4873,0,C.MENDEZ89@LGCOMPANY.COM,CARROLL,33838,MENDEZ,83695,546-2615,ASSOCIATE MANAGER,32160,35297,34932,83746
222,PURCHASING,300,555-4873,0,C.MENDEZ89@LGCOMPANY.COM,CARROLL,33838,MENDEZ,83695,546-2615,ASSOCIATE MANAGER,31220,34932,34568,83746
222,PURCHASING,300,555-4873,0,C.MENDEZ89@LGCOMPANY.COM,CARROLL,33838,MENDEZ,83695,546-2615,ASSOCIATE MANAGER,30310,34567,34204,83746
222,PURCHASING,300,555-4873,0,C.MENDEZ89@LGCOMPANY.COM,CARROLL,33838,MENDEZ,83695,546-2615,ASSOCIATE MANAGER,29430,34203,33838,83746
842,TRUCKING,550,555-0057,0,M.GONZAL10@LGCOMPANY.COM,MIMI,41492,GONZALEZ,83696,794-9459,DRIVER,64350,  ,41492,83683
789,WAREHOUSE,400,555-1003,0,T.HELTON83@LGCOMPANY.COM,TONEY,31701,HELTON,83703,648-8874,ASSOCIATE,33740,41556,41191,83759
789,WAREHOUSE,400,555-1003,0,T.HELTON83@LGCOMPANY.COM,TONEY,31701,HELTON,83703,648-8874,ASSOCIATE,32130,41190,40825,83759
789,WAREHOUSE,400,555-1003,0,T.HELTON83@LGCOMPANY.COM,TONEY,31701,HELTON,83703,648-8874,ASSOCIATE,29750,40825,40461,83759
789,WAREHOUSE,400,555-1003,0,T.HELTON83@LGCOMPANY.COM,TONEY,31701,HELTON,83703,648-8874,ASSOCIATE,27550,40460,40097,83759
789,WAREHOUSE,400,555-1003,0,T.HELTON83@LGCOMPANY.COM,TONEY,31701,HELTON,83703,648-8874,ASSOCIATE,26240,40096,39731,83759
789,WAREHOUSE,400,555-1003,0,T.HELTON83@LGCOMPANY.COM,TONEY,31701,HELTON,83703,648-8874,ASSOCIATE,24990,39730,39365,83759
789,WAREHOUSE,400,555-1003,0,T.HELTON83@LGCOMPANY.COM,TONEY,31701,HELTON,83703,648-8874,ASSOCIATE,23800,39365,39001,83759
789,WAREHOUSE,400,555-1003,0,T.HELTON83@LGCOMPANY.COM,TONEY,31701,HELTON,83703,648-8874,ASSOCIATE,22670,39000,38637,83759
789,WAREHOUSE,400,555-1003,0,T.HELTON83@LGCOMPANY.COM,TONEY,31701,HELTON,83703,648-8874,ASSOCIATE,21590,38636,38271,83759
789,WAREHOUSE,400,555-1003,0,T.HELTON83@LGCOMPANY.COM,TONEY,31701,HELTON,83703,648-8874,ASSOCIATE,20560,38270,37905,83759
789,WAREHOUSE,400,555-1003,0,T.HELTON83@LGCOMPANY.COM,TONEY,31701,HELTON,83703,648-8874,ASSOCIATE,19580,37905,37541,83759
789,WAREHOUSE,400,555-1003,0,T.HELTON83@LGCOMPANY.COM,TONEY,31701,HELTON,83703,648-8874,ASSOCIATE,18130,37540,37177,83759
789,WAREHOUSE,400,555-1003,0,T.HELTON83@LGCOMPANY.COM,TONEY,31701,HELTON,83703,648-8874,ASSOCIATE,17600,37176,36811,83759
789,WAREHOUSE,400,555-1003,0,T.HELTON83@LGCOMPANY.COM,TONEY,31701,HELTON,83703,648-8874,ASSOCIATE,16760,36810,36445,83759
789,WAREHOUSE,400,555-1003,0,T.HELTON83@LGCOMPANY.COM,TONEY,31701,HELTON,83703,648-8874,ASSOCIATE,15960,36445,36081,83759
789,WAREHOUSE,400,555-1003,0,T.HELTON83@LGCOMPANY.COM,TONEY,31701,HELTON,83703,648-8874,ASSOCIATE,15500,36080,35717,83759
789,WAREHOUSE,400,555-1003,0,T.HELTON83@LGCOMPANY.COM,TONEY,31701,HELTON,83703,648-8874,ASSOCIATE,14760,35716,35351,83759
789,WAREHOUSE,400,555-1003,0,T.HELTON83@LGCOMPANY.COM,TONEY,31701,HELTON,83703,648-8874,ASSOCIATE,14060,35350,34985,83759
789,WAREHOUSE,400,555-1003,0,T.HELTON83@LGCOMPANY.COM,TONEY,31701,HELTON,83703,648-8874,ASSOCIATE,13650,34985,34621,83759
789,WAREHOUSE,400,555-1003,0,T.HELTON83@LGCOMPANY.COM,TONEY,31701,HELTON,83703,648-8874,ASSOCIATE,13250,34620,34257,83759
789,WAREHOUSE,400,555-1003,0,T.HELTON83@LGCOMPANY.COM,TONEY,31701,HELTON,83703,648-8874,ASSOCIATE,12620,34256,33891,83759
789,WAREHOUSE,400,555-1003,0,T.HELTON83@LGCOMPANY.COM,TONEY,31701,HELTON,83703,648-8874,ASSOCIATE,11690,33890,33525,83759
789,WAREHOUSE,400,555-1003,0,T.HELTON83@LGCOMPANY.COM,TONEY,31701,HELTON,83703,648-8874,ASSOCIATE,10630,33525,33161,83759
789,WAREHOUSE,400,555-1003,0,T.HELTON83@LGCOMPANY.COM,TONEY,31701,HELTON,83703,648-8874,ASSOCIATE,10120,33160,32797,83759
789,WAREHOUSE,400,555-1003,0,T.HELTON83@LGCOMPANY.COM,TONEY,31701,HELTON,83703,648-8874,ASSOCIATE,9830,32796,32431,83759
789,WAREHOUSE,400,555-1003,0,T.HELTON83@LGCOMPANY.COM,TONEY,31701,HELTON,83703,648-8874,ASSOCIATE,9540,32430,32065,83759
789,WAREHOUSE,400,555-1003,0,T.HELTON83@LGCOMPANY.COM,TONEY,31701,HELTON,83703,648-8874,ASSOCIATE,8830,32065,31701,83759
789,WAREHOUSE,400,555-1003,0,T.HELTON83@LGCOMPANY.COM,TONEY,31701,HELTON,83703,648-8874,ASSOCIATE,34750,  ,41557,83759
475,SALES,200,555-2824,0.05,B.JOSE92@LGCOMPANY.COM,JOSE,34943,BARR,83705,376-7372,SALES MANAGER,147000,  ,41515,83509
475,SALES,200,555-2824,0.05,B.JOSE92@LGCOMPANY.COM,JOSE,34943,BARR,83705,376-7372,SALES MANAGER,140000,41514,41149,83509
475,SALES,200,555-2824,0.05,B.JOSE92@LGCOMPANY.COM,JOSE,34943,BARR,83705,376-7372,SALES MANAGER,135920,41148,40783,83509
475,SALES,200,555-2824,0.05,B.JOSE92@LGCOMPANY.COM,JOSE,34943,BARR,83705,376-7372,SALES MANAGER,131960,40783,40419,83509
475,SALES,200,555-2824,0.05,B.JOSE92@LGCOMPANY.COM,JOSE,34943,BARR,83705,376-7372,SALES MANAGER,125680,40418,40055,83509
475,SALES,200,555-2824,0.05,B.JOSE92@LGCOMPANY.COM,JOSE,34943,BARR,83705,376-7372,SALES MANAGER,119700,40054,39689,83509
475,SALES,200,555-2824,0.05,B.JOSE92@LGCOMPANY.COM,JOSE,34943,BARR,83705,376-7372,SALES MANAGER,114000,39688,39323,83509
475,SALES,200,555-2824,0.05,B.JOSE92@LGCOMPANY.COM,JOSE,34943,BARR,83705,376-7372,SALES MANAGER,110680,39323,38959,83509
475,SALES,200,555-2824,0.05,B.JOSE92@LGCOMPANY.COM,JOSE,34943,BARR,83705,376-7372,SALES MANAGER,105410,38958,38595,83509
475,SALES,200,555-2824,0.05,B.JOSE92@LGCOMPANY.COM,JOSE,34943,BARR,83705,376-7372,SALES MANAGER,102340,38594,38229,83509
475,SALES,200,555-2824,0.05,B.JOSE92@LGCOMPANY.COM,JOSE,34943,BARR,83705,376-7372,SALES MANAGER,99360,38228,37863,83509
475,SALES,200,555-2824,0.05,B.JOSE92@LGCOMPANY.COM,JOSE,34943,BARR,83705,376-7372,SALES MANAGER,94630,37863,37499,83509
475,SALES,200,555-2824,0.05,B.JOSE92@LGCOMPANY.COM,JOSE,34943,BARR,83705,376-7372,SALES MANAGER,90120,37498,37135,83509
475,SALES,200,555-2824,0.05,B.JOSE92@LGCOMPANY.COM,JOSE,34943,BARR,83705,376-7372,SALES MANAGER,87500,37134,36769,83509
475,SALES,200,555-2824,0.05,B.JOSE92@LGCOMPANY.COM,JOSE,34943,BARR,83705,376-7372,SALES MANAGER,81020,36768,36403,83509
475,SALES,200,555-2824,0.05,B.JOSE92@LGCOMPANY.COM,JOSE,34943,BARR,83705,376-7372,SALES MANAGER,78660,36403,36039,83509
475,SALES,200,555-2824,0.05,B.JOSE92@LGCOMPANY.COM,JOSE,34943,BARR,83705,376-7372,SALES MANAGER,74910,36038,35675,83509
475,SALES,200,555-2824,0.05,B.JOSE92@LGCOMPANY.COM,JOSE,34943,BARR,83705,376-7372,SALES MANAGER,72730,35674,35309,83509
475,SALES,200,555-2824,0.05,B.JOSE92@LGCOMPANY.COM,JOSE,34943,BARR,83705,376-7372,SALES MANAGER,70610,35308,34943,83509
848,MARKETING,280,555-8500,0,A.ALDRIC75@LGCOMPANY.COM,ARMAND,28692,ALDRICH,83707,523-1628,ASSOCIATE,38500,  ,41468,84042
848,MARKETING,280,555-8500,0,A.ALDRIC75@LGCOMPANY.COM,ARMAND,28692,ALDRICH,83707,523-1628,ASSOCIATE,37380,41467,41102,84042
848,MARKETING,280,555-8500,0,A.ALDRIC75@LGCOMPANY.COM,ARMAND,28692,ALDRICH,83707,523-1628,ASSOCIATE,36290,41101,40736,84042
848,MARKETING,280,555-8500,0,A.ALDRIC75@LGCOMPANY.COM,ARMAND,28692,ALDRICH,83707,523-1628,ASSOCIATE,35230,40736,40372,84042
848,MARKETING,280,555-8500,0,A.ALDRIC75@LGCOMPANY.COM,ARMAND,28692,ALDRICH,83707,523-1628,ASSOCIATE,32620,40371,40008,84042
848,MARKETING,280,555-8500,0,A.ALDRIC75@LGCOMPANY.COM,ARMAND,28692,ALDRICH,83707,523-1628,ASSOCIATE,31070,40007,39642,84042
848,MARKETING,280,555-8500,0,A.ALDRIC75@LGCOMPANY.COM,ARMAND,28692,ALDRICH,83707,523-1628,ASSOCIATE,28250,39641,39276,84042
848,MARKETING,280,555-8500,0,A.ALDRIC75@LGCOMPANY.COM,ARMAND,28692,ALDRICH,83707,523-1628,ASSOCIATE,26900,39276,38912,84042
848,MARKETING,280,555-8500,0,A.ALDRIC75@LGCOMPANY.COM,ARMAND,28692,ALDRICH,83707,523-1628,ASSOCIATE,26120,38911,38548,84042
848,MARKETING,280,555-8500,0,A.ALDRIC75@LGCOMPANY.COM,ARMAND,28692,ALDRICH,83707,523-1628,ASSOCIATE,24190,38547,38182,84042
848,MARKETING,280,555-8500,0,A.ALDRIC75@LGCOMPANY.COM,ARMAND,28692,ALDRICH,83707,523-1628,ASSOCIATE,23040,38181,37816,84042
848,MARKETING,280,555-8500,0,A.ALDRIC75@LGCOMPANY.COM,ARMAND,28692,ALDRICH,83707,523-1628,ASSOCIATE,22370,37816,37452,84042
848,MARKETING,280,555-8500,0,A.ALDRIC75@LGCOMPANY.COM,ARMAND,28692,ALDRICH,83707,523-1628,ASSOCIATE,21720,37451,37088,84042
848,MARKETING,280,555-8500,0,A.ALDRIC75@LGCOMPANY.COM,ARMAND,28692,ALDRICH,83707,523-1628,ASSOCIATE,20690,37087,36722,84042
848,MARKETING,280,555-8500,0,A.ALDRIC75@LGCOMPANY.COM,ARMAND,28692,ALDRICH,83707,523-1628,ASSOCIATE,19700,36721,36356,84042
848,MARKETING,280,555-8500,0,A.ALDRIC75@LGCOMPANY.COM,ARMAND,28692,ALDRICH,83707,523-1628,ASSOCIATE,19130,36356,35992,84042
848,MARKETING,280,555-8500,0,A.ALDRIC75@LGCOMPANY.COM,ARMAND,28692,ALDRICH,83707,523-1628,ASSOCIATE,18570,35991,35628,84042
848,MARKETING,280,555-8500,0,A.ALDRIC75@LGCOMPANY.COM,ARMAND,28692,ALDRICH,83707,523-1628,ASSOCIATE,17690,35627,35262,84042
848,MARKETING,280,555-8500,0,A.ALDRIC75@LGCOMPANY.COM,ARMAND,28692,ALDRICH,83707,523-1628,ASSOCIATE,16850,35261,34896,84042
848,MARKETING,280,555-8500,0,A.ALDRIC75@LGCOMPANY.COM,ARMAND,28692,ALDRICH,83707,523-1628,ASSOCIATE,15320,34896,34532,84042
848,MARKETING,280,555-8500,0,A.ALDRIC75@LGCOMPANY.COM,ARMAND,28692,ALDRICH,83707,523-1628,ASSOCIATE,14190,34531,34168,84042
848,MARKETING,280,555-8500,0,A.ALDRIC75@LGCOMPANY.COM,ARMAND,28692,ALDRICH,83707,523-1628,ASSOCIATE,13510,34167,33802,84042
848,MARKETING,280,555-8500,0,A.ALDRIC75@LGCOMPANY.COM,ARMAND,28692,ALDRICH,83707,523-1628,ASSOCIATE,13120,33801,33436,84042
848,MARKETING,280,555-8500,0,A.ALDRIC75@LGCOMPANY.COM,ARMAND,28692,ALDRICH,83707,523-1628,ASSOCIATE,11930,33436,33072,84042
848,MARKETING,280,555-8500,0,A.ALDRIC75@LGCOMPANY.COM,ARMAND,28692,ALDRICH,83707,523-1628,ASSOCIATE,11580,33071,32708,84042
848,MARKETING,280,555-8500,0,A.ALDRIC75@LGCOMPANY.COM,ARMAND,28692,ALDRICH,83707,523-1628,ASSOCIATE,11030,32707,32342,84042
848,MARKETING,280,555-8500,0,A.ALDRIC75@LGCOMPANY.COM,ARMAND,28692,ALDRICH,83707,523-1628,ASSOCIATE,10500,32341,31976,84042
848,MARKETING,280,555-8500,0,A.ALDRIC75@LGCOMPANY.COM,ARMAND,28692,ALDRICH,83707,523-1628,ASSOCIATE,10190,31976,31612,84042
848,MARKETING,280,555-8500,0,A.ALDRIC75@LGCOMPANY.COM,ARMAND,28692,ALDRICH,83707,523-1628,ASSOCIATE,9700,31611,31248,84042
848,MARKETING,280,555-8500,0,A.ALDRIC75@LGCOMPANY.COM,ARMAND,28692,ALDRICH,83707,523-1628,ASSOCIATE,8980,31247,30882,84042
848,MARKETING,280,555-8500,0,A.ALDRIC75@LGCOMPANY.COM,ARMAND,28692,ALDRICH,83707,523-1628,ASSOCIATE,8550,30881,30516,84042
848,MARKETING,280,555-8500,0,A.ALDRIC75@LGCOMPANY.COM,ARMAND,28692,ALDRICH,83707,523-1628,ASSOCIATE,8140,30516,30152,84042
848,MARKETING,280,555-8500,0,A.ALDRIC75@LGCOMPANY.COM,ARMAND,28692,ALDRICH,83707,523-1628,ASSOCIATE,7750,30151,29788,84042
848,MARKETING,280,555-8500,0,A.ALDRIC75@LGCOMPANY.COM,ARMAND,28692,ALDRICH,83707,523-1628,ASSOCIATE,7520,29787,29422,84042
848,MARKETING,280,555-8500,0,A.ALDRIC75@LGCOMPANY.COM,ARMAND,28692,ALDRICH,83707,523-1628,ASSOCIATE,7300,29421,29056,84042
848,MARKETING,280,555-8500,0,A.ALDRIC75@LGCOMPANY.COM,ARMAND,28692,ALDRICH,83707,523-1628,ASSOCIATE,6640,29056,28692,84042
789,WAREHOUSE,400,555-1003,0,K.LAIRD3@LGCOMPANY.COM,KRISTEN,38818,LAIRD,83713,491-1175,RECEIVING SPECIALIST,52160,  ,41374,83759
789,WAREHOUSE,400,555-1003,0,K.LAIRD3@LGCOMPANY.COM,KRISTEN,38818,LAIRD,83713,491-1175,RECEIVING SPECIALIST,50640,41373,41008,83759
789,WAREHOUSE,400,555-1003,0,K.LAIRD3@LGCOMPANY.COM,KRISTEN,38818,LAIRD,83713,491-1175,RECEIVING SPECIALIST,49170,41007,40642,83759
789,WAREHOUSE,400,555-1003,0,K.LAIRD3@LGCOMPANY.COM,KRISTEN,38818,LAIRD,83713,491-1175,RECEIVING SPECIALIST,46830,40642,40278,83759
789,WAREHOUSE,400,555-1003,0,K.LAIRD3@LGCOMPANY.COM,KRISTEN,38818,LAIRD,83713,491-1175,RECEIVING SPECIALIST,45470,40277,39914,83759
789,WAREHOUSE,400,555-1003,0,K.LAIRD3@LGCOMPANY.COM,KRISTEN,38818,LAIRD,83713,491-1175,RECEIVING SPECIALIST,44150,39913,39548,83759
789,WAREHOUSE,400,555-1003,0,K.LAIRD3@LGCOMPANY.COM,KRISTEN,38818,LAIRD,83713,491-1175,RECEIVING SPECIALIST,42050,39547,39182,83759
789,WAREHOUSE,400,555-1003,0,K.LAIRD3@LGCOMPANY.COM,KRISTEN,38818,LAIRD,83713,491-1175,RECEIVING SPECIALIST,40830,39182,38818,83759
222,PURCHASING,300,555-4873,0,H.RIVERA89@LGCOMPANY.COM,HENRY,33645,RIVERA,83716,638-3323,BUYER - CORPORATE,85920,  ,41311,83746
222,PURCHASING,300,555-4873,0,H.RIVERA89@LGCOMPANY.COM,HENRY,33645,RIVERA,83716,638-3323,BUYER - CORPORATE,81830,41310,40945,83746
222,PURCHASING,300,555-4873,0,H.RIVERA89@LGCOMPANY.COM,HENRY,33645,RIVERA,83716,638-3323,BUYER - CORPORATE,79450,40945,40581,83746
222,PURCHASING,300,555-4873,0,H.RIVERA89@LGCOMPANY.COM,HENRY,33645,RIVERA,83716,638-3323,BUYER - CORPORATE,77140,40580,40217,83746
222,PURCHASING,300,555-4873,0,H.RIVERA89@LGCOMPANY.COM,HENRY,33645,RIVERA,83716,638-3323,BUYER - CORPORATE,71430,40216,39851,83746
222,PURCHASING,300,555-4873,0,H.RIVERA89@LGCOMPANY.COM,HENRY,33645,RIVERA,83716,638-3323,BUYER - CORPORATE,69350,39850,39485,83746
222,PURCHASING,300,555-4873,0,H.RIVERA89@LGCOMPANY.COM,HENRY,33645,RIVERA,83716,638-3323,BUYER - CORPORATE,63050,39485,39121,83746
222,PURCHASING,300,555-4873,0,H.RIVERA89@LGCOMPANY.COM,HENRY,33645,RIVERA,83716,638-3323,BUYER - CORPORATE,61210,39120,38757,83746
222,PURCHASING,300,555-4873,0,H.RIVERA89@LGCOMPANY.COM,HENRY,33645,RIVERA,83716,638-3323,BUYER - CORPORATE,59430,38756,38391,83746
222,PURCHASING,300,555-4873,0,H.RIVERA89@LGCOMPANY.COM,HENRY,33645,RIVERA,83716,638-3323,BUYER - CORPORATE,57700,38390,38025,83746
222,PURCHASING,300,555-4873,0,H.RIVERA89@LGCOMPANY.COM,HENRY,33645,RIVERA,83716,638-3323,BUYER - CORPORATE,56020,38025,37661,83746
222,PURCHASING,300,555-4873,0,H.RIVERA89@LGCOMPANY.COM,HENRY,33645,RIVERA,83716,638-3323,BUYER - CORPORATE,53350,37660,37297,83746
222,PURCHASING,300,555-4873,0,H.RIVERA89@LGCOMPANY.COM,HENRY,33645,RIVERA,83716,638-3323,BUYER - CORPORATE,50810,37296,36931,83746
222,PURCHASING,300,555-4873,0,H.RIVERA89@LGCOMPANY.COM,HENRY,33645,RIVERA,83716,638-3323,BUYER - CORPORATE,49330,36930,36565,83746
222,PURCHASING,300,555-4873,0,H.RIVERA89@LGCOMPANY.COM,HENRY,33645,RIVERA,83716,638-3323,BUYER - CORPORATE,47890,36565,36201,83746
222,PURCHASING,300,555-4873,0,H.RIVERA89@LGCOMPANY.COM,HENRY,33645,RIVERA,83716,638-3323,BUYER - CORPORATE,45610,36200,35837,83746
222,PURCHASING,300,555-4873,0,H.RIVERA89@LGCOMPANY.COM,HENRY,33645,RIVERA,83716,638-3323,BUYER - CORPORATE,44280,35836,35471,83746
222,PURCHASING,300,555-4873,0,H.RIVERA89@LGCOMPANY.COM,HENRY,33645,RIVERA,83716,638-3323,BUYER - CORPORATE,42990,35470,35105,83746
222,PURCHASING,300,555-4873,0,H.RIVERA89@LGCOMPANY.COM,HENRY,33645,RIVERA,83716,638-3323,BUYER - CORPORATE,39080,35105,34741,83746
222,PURCHASING,300,555-4873,0,H.RIVERA89@LGCOMPANY.COM,HENRY,33645,RIVERA,83716,638-3323,BUYER - CORPORATE,37940,34740,34377,83746
222,PURCHASING,300,555-4873,0,H.RIVERA89@LGCOMPANY.COM,HENRY,33645,RIVERA,83716,638-3323,BUYER - CORPORATE,36830,34376,34011,83746
222,PURCHASING,300,555-4873,0,H.RIVERA89@LGCOMPANY.COM,HENRY,33645,RIVERA,83716,638-3323,BUYER - CORPORATE,35080,34010,33645,83746
348,DISTRIBUTION,500,555-3624,0,J.HICKS92@LGCOMPANY.COM,JETTIE,34959,HICKS,83719,837-7327,FREIGHT STOCKER,34000,  ,41531,84052
348,DISTRIBUTION,500,555-3624,0,J.HICKS92@LGCOMPANY.COM,JETTIE,34959,HICKS,83719,837-7327,FREIGHT STOCKER,33010,41530,41165,84052
348,DISTRIBUTION,500,555-3624,0,J.HICKS92@LGCOMPANY.COM,JETTIE,34959,HICKS,83719,837-7327,FREIGHT STOCKER,32050,41164,40799,84052
348,DISTRIBUTION,500,555-3624,0,J.HICKS92@LGCOMPANY.COM,JETTIE,34959,HICKS,83719,837-7327,FREIGHT STOCKER,31120,40799,40435,84052
348,DISTRIBUTION,500,555-3624,0,J.HICKS92@LGCOMPANY.COM,JETTIE,34959,HICKS,83719,837-7327,FREIGHT STOCKER,29640,40434,40071,84052
348,DISTRIBUTION,500,555-3624,0,J.HICKS92@LGCOMPANY.COM,JETTIE,34959,HICKS,83719,837-7327,FREIGHT STOCKER,28230,40070,39705,84052
348,DISTRIBUTION,500,555-3624,0,J.HICKS92@LGCOMPANY.COM,JETTIE,34959,HICKS,83719,837-7327,FREIGHT STOCKER,26890,39704,39339,84052
348,DISTRIBUTION,500,555-3624,0,J.HICKS92@LGCOMPANY.COM,JETTIE,34959,HICKS,83719,837-7327,FREIGHT STOCKER,26110,39339,38975,84052
348,DISTRIBUTION,500,555-3624,0,J.HICKS92@LGCOMPANY.COM,JETTIE,34959,HICKS,83719,837-7327,FREIGHT STOCKER,25350,38974,38611,84052
348,DISTRIBUTION,500,555-3624,0,J.HICKS92@LGCOMPANY.COM,JETTIE,34959,HICKS,83719,837-7327,FREIGHT STOCKER,23470,38610,38245,84052
348,DISTRIBUTION,500,555-3624,0,J.HICKS92@LGCOMPANY.COM,JETTIE,34959,HICKS,83719,837-7327,FREIGHT STOCKER,22350,38244,37879,84052
348,DISTRIBUTION,500,555-3624,0,J.HICKS92@LGCOMPANY.COM,JETTIE,34959,HICKS,83719,837-7327,FREIGHT STOCKER,21290,37879,37515,84052
348,DISTRIBUTION,500,555-3624,0,J.HICKS92@LGCOMPANY.COM,JETTIE,34959,HICKS,83719,837-7327,FREIGHT STOCKER,20670,37514,37151,84052
348,DISTRIBUTION,500,555-3624,0,J.HICKS92@LGCOMPANY.COM,JETTIE,34959,HICKS,83719,837-7327,FREIGHT STOCKER,19690,37150,36785,84052
348,DISTRIBUTION,500,555-3624,0,J.HICKS92@LGCOMPANY.COM,JETTIE,34959,HICKS,83719,837-7327,FREIGHT STOCKER,18750,36784,36419,84052
348,DISTRIBUTION,500,555-3624,0,J.HICKS92@LGCOMPANY.COM,JETTIE,34959,HICKS,83719,837-7327,FREIGHT STOCKER,17050,36419,36055,84052
348,DISTRIBUTION,500,555-3624,0,J.HICKS92@LGCOMPANY.COM,JETTIE,34959,HICKS,83719,837-7327,FREIGHT STOCKER,16240,36054,35691,84052
348,DISTRIBUTION,500,555-3624,0,J.HICKS92@LGCOMPANY.COM,JETTIE,34959,HICKS,83719,837-7327,FREIGHT STOCKER,15770,35690,35325,84052
348,DISTRIBUTION,500,555-3624,0,J.HICKS92@LGCOMPANY.COM,JETTIE,34959,HICKS,83719,837-7327,FREIGHT STOCKER,15020,35324,34959,84052
100,CUSTOMER SERVICE,250,555-5555,0,K.EASON99@LGCOMPANY.COM,KERRI,37419,EASON,83721,637-1389,ASSOCIATE,30480,41434,41069,84001
100,CUSTOMER SERVICE,250,555-5555,0,K.EASON99@LGCOMPANY.COM,KERRI,37419,EASON,83721,637-1389,ASSOCIATE,29030,41068,40703,84001
100,CUSTOMER SERVICE,250,555-5555,0,K.EASON99@LGCOMPANY.COM,KERRI,37419,EASON,83721,637-1389,ASSOCIATE,27650,40703,40339,84001
100,CUSTOMER SERVICE,250,555-5555,0,K.EASON99@LGCOMPANY.COM,KERRI,37419,EASON,83721,637-1389,ASSOCIATE,26330,40338,39975,84001
100,CUSTOMER SERVICE,250,555-5555,0,K.EASON99@LGCOMPANY.COM,KERRI,37419,EASON,83721,637-1389,ASSOCIATE,25560,39974,39609,84001
100,CUSTOMER SERVICE,250,555-5555,0,K.EASON99@LGCOMPANY.COM,KERRI,37419,EASON,83721,637-1389,ASSOCIATE,24340,39608,39243,84001
100,CUSTOMER SERVICE,250,555-5555,0,K.EASON99@LGCOMPANY.COM,KERRI,37419,EASON,83721,637-1389,ASSOCIATE,23630,39243,38879,84001
100,CUSTOMER SERVICE,250,555-5555,0,K.EASON99@LGCOMPANY.COM,KERRI,37419,EASON,83721,637-1389,ASSOCIATE,22940,38878,38515,84001
100,CUSTOMER SERVICE,250,555-5555,0,K.EASON99@LGCOMPANY.COM,KERRI,37419,EASON,83721,637-1389,ASSOCIATE,21850,38514,38149,84001
100,CUSTOMER SERVICE,250,555-5555,0,K.EASON99@LGCOMPANY.COM,KERRI,37419,EASON,83721,637-1389,ASSOCIATE,20810,38148,37783,84001
100,CUSTOMER SERVICE,250,555-5555,0,K.EASON99@LGCOMPANY.COM,KERRI,37419,EASON,83721,637-1389,ASSOCIATE,19820,37783,37419,84001
100,CUSTOMER SERVICE,250,555-5555,0,K.EASON99@LGCOMPANY.COM,KERRI,37419,EASON,83721,637-1389,ASSOCIATE,32000,  ,41435,84001
848,MARKETING,280,555-8500,0,M.MCCLEL89@LGCOMPANY.COM,MARYLIN,33604,MCCLELLAN,83723,630-3211,ASSOCIATE,41000,  ,41636,84042
848,MARKETING,280,555-8500,0,M.MCCLEL89@LGCOMPANY.COM,MARYLIN,33604,MCCLELLAN,83723,630-3211,ASSOCIATE,39050,41635,41270,84042
